sms_id,SMS_texte,SMS_profondeur_arbre_max,SMS_profondeur_arbre_moy,SMS_distance_dependance_max,SMS_distance_dependance_moy,SMS_distance_dependance_var,SMS_nb_dependances_moy_phrase,SMS_nb_dependances_var_phrase,SMS_nb_phrases,SMS_nb_tokens,Transcodage_1_texte,Transcodage_1_profondeur_arbre_max,Transcodage_1_profondeur_arbre_moy,Transcodage_1_distance_dependance_max,Transcodage_1_distance_dependance_moy,Transcodage_1_distance_dependance_var,Transcodage_1_nb_dependances_moy_phrase,Transcodage_1_nb_dependances_var_phrase,Transcodage_1_nb_phrases,Transcodage_1_nb_tokens,Transcodage_2_texte,Transcodage_2_profondeur_arbre_max,Transcodage_2_profondeur_arbre_moy,Transcodage_2_distance_dependance_max,Transcodage_2_distance_dependance_moy,Transcodage_2_distance_dependance_var,Transcodage_2_nb_dependances_moy_phrase,Transcodage_2_nb_dependances_var_phrase,Transcodage_2_nb_phrases,Transcodage_2_nb_tokens,divergence_score
45,"Ok ca marche, il va avoir quel age ? :)",5.0,3.5,7.0,2.1,3.0900000000000007,5.0,16.0,2.0,12.0,"O.K. ça marche, il va avoir quel âge ? :)",5.0,3.3333333333333335,7.0,2.0833333333333335,2.7430555555555554,4.0,8.666666666666666,3.0,15.0,"O.K. ça marche, il va avoir quel âge ? :)",5.0,3.3333333333333335,7.0,2.0833333333333335,2.7430555555555554,4.0,8.666666666666666,3.0,15.0,1.0166666666666666
46,Ben voui! Mais tu viens quand meme hein?,3.0,3.0,4.0,1.75,1.1875,4.0,4.0,2.0,10.0,Ben oui ! Mais tu viens quand même hein ?,3.0,2.5,4.0,1.75,1.1875,4.0,4.0,2.0,10.0,Ben oui ! Mais tu viens quand même hein ?,3.0,2.5,4.0,1.75,1.1875,4.0,4.0,2.0,10.0,0.0
47,"Je suis a la maison ! Je commence qu'a 13h donc je me repose , fin je dois partir a 12h30 il faut que je prenne une douche avant ! Je ne rentrerais que ce soir je pense ensuite",6.0,4.0,24.0,3.3157894736842106,17.63711911357341,12.666666666666666,77.55555555555556,3.0,41.0,"Je suis à la maison ! Je ne commence qu'à 13h donc je me repose, enfin je dois partir à 12h30 il faut que je prenne une douche avant ! Je ne rentrerai que ce soir je pense ensuite",6.0,4.0,24.0,3.1794871794871793,16.865220249835634,13.0,86.0,3.0,42.0,"Je suis à la maison ! Je commence qu'à 13h donc je me repose, enfin je dois partir à 12h30 il faut que je prenne une douche avant ! Je ne rentrerai que ce soir je pense ensuite",6.0,4.0,24.0,3.210526315789474,15.797783933518007,12.666666666666666,77.55555555555556,3.0,41.0,0.13630229419703133
48,Coucou mon coeur je vais appeler le banquier. Thomas m'a appelé et mis un cours là où je dois être a la fac... Génial ^^ j'ai appelé pour changer et elle me rappelle pas. Marre de Thomas... Tes confs se passent bien? Gros bisous je t'aime fort :-)),7.0,4.166666666666667,14.0,2.2131147540983607,3.970975544208546,10.166666666666666,25.138888888888886,6.0,67.0,Coucou mon cœur je vais appeler le banquier. Thomas m'a appelé et mis un cours là où je dois être à la fac… Génial ^^ j'ai appelé pour changer et elle me rappelle pas. Marre de Thomas... Tes conférences se passent bien ? Gros bisous je t'aime fort :-)),6.0,4.0,14.0,2.440677966101695,5.9752944556162015,9.833333333333334,19.805555555555554,6.0,65.0,Coucou mon cœur je vais appeler le banquier. Thomas m'a appelé et mis un cours là où je dois être à la fac… Génial ^^ j'ai appelé pour changer et elle me rappelle pas. Marre de Thomas... Tes conférences se passent bien ? Gros bisous je t'aime fort :-)),6.0,4.0,14.0,2.440677966101695,5.9752944556162015,9.833333333333334,19.805555555555554,6.0,65.0,1.2275632120033344
49,"Ouf merci beaucoup vraiment car j'étais trop trop trop crevée ! Dur dur le rythme la ! Sinon deux potes a moi sont motives , ils vont essayer de se liberer pour ce soir !",6.0,4.333333333333333,11.0,3.2058823529411766,8.163494809688581,11.333333333333334,24.222222222222225,3.0,37.0,"Ouf merci beaucoup vraiment car j'étais trop trop trop crevé ! Dur dur le rythme là ! Sinon deux potes à moi sont motivés, ils vont essayer de se libérer pour ce soir !",6.0,4.333333333333333,11.0,3.2058823529411766,8.163494809688581,11.333333333333334,24.222222222222225,3.0,37.0,"Ouf merci beaucoup vraiment car j'étais trop trop trop crevée ! Dur dur le rythme là ! Sinon deux potes à moi sont motivés, ils vont essayer de se libérer pour ce soir !",6.0,4.333333333333333,11.0,3.2058823529411766,8.163494809688581,11.333333333333334,24.222222222222225,3.0,37.0,0.0
50,C'est au moulin a 16h ?,4.0,4.0,5.0,2.0,1.7142857142857142,7.0,0.0,1.0,8.0,C'est au moulin à 16h ?,4.0,4.0,5.0,2.0,1.7142857142857142,7.0,0.0,1.0,8.0,C'est au moulin à 16h ?,4.0,4.0,5.0,2.0,1.7142857142857142,7.0,0.0,1.0,8.0,0.0
51,Je t'aiiiime...,3.0,3.0,3.0,1.6666666666666667,0.5555555555555557,6.0,0.0,1.0,7.0,Je t'aime…,2.0,2.0,3.0,1.75,0.6875,4.0,0.0,1.0,5.0,Je t'aime…,2.0,2.0,3.0,1.75,0.6875,4.0,0.0,1.0,5.0,1.0833333333333333
52,Demain jai deux heures de pause si tu veux on peut manger ensemble ? De 11h45 a 13h45 ? Bisous ma biche ;),5.0,3.6666666666666665,10.0,2.380952380952381,5.092970521541949,7.0,18.0,3.0,24.0,Demain j'ai deux heures de pause si tu veux on peut manger ensemble ? De 11h45 à 13h45 ? Bisous ma biche;),4.0,3.3333333333333335,12.0,2.4782608695652173,7.206049149338374,7.666666666666667,26.888888888888886,3.0,26.0,Demain j'ai deux heures de pause si tu veux on peut manger ensemble ? De 11h45 à 13h45 ? Bisous ma biche ;),4.0,3.3333333333333335,12.0,2.4782608695652173,7.206049149338374,7.666666666666667,26.888888888888886,3.0,26.0,3.0973084886128364
53,Allez debout !!! Yen a ki chaume pas,4.0,3.5,3.0,1.5,0.5,4.0,0.0,2.0,10.0,Allez debout !!! Il y en a qui chaument pas,4.0,3.5,3.0,1.5,0.45,5.0,1.0,2.0,12.0,Allez debout !!! Il y en a qui chaument pas,4.0,3.5,3.0,1.5,0.45,5.0,1.0,2.0,12.0,0.0
54,Fou :( oui comme tu dis on ne va jamais y arriver mais samedi ! <3,5.0,3.5,15.0,3.3125,13.71484375,8.0,49.0,2.0,18.0,Fou :( oui comme tu dis on ne va jamais y arriver mais samedi ! <3,5.0,3.5,15.0,3.3125,13.71484375,8.0,49.0,2.0,18.0,Fou :( oui comme tu dis on ne va jamais y arriver mais samedi ! <3,5.0,3.5,15.0,3.3125,13.71484375,8.0,49.0,2.0,18.0,0.0
55,Mardi pause de 1h entre 12 et 13h et mercredi entre 13h15 et 14h15 ça te va?,6.0,6.0,16.0,3.7058823529411766,21.619377162629757,17.0,0.0,1.0,18.0,Mardi pause de 1 heure entre 12 et 13 heures et mercredi entre 13h15 et 14h15 ça te va ?,6.0,6.0,18.0,4.2631578947368425,26.088642659279778,19.0,0.0,1.0,20.0,Mardi pause de 1 heure entre 12 et 13 heures et mercredi entre 13h15 et 14h15 ça te va ?,6.0,6.0,18.0,4.2631578947368425,26.088642659279778,19.0,0.0,1.0,20.0,2.557275541795666
56,Ok pa de pblm ma belle !,4.0,4.0,5.0,2.0,2.0,6.0,0.0,1.0,7.0,OK pas de problème ma belle !,3.0,3.0,5.0,2.3333333333333335,2.555555555555556,6.0,0.0,1.0,7.0,O.K. pas de problème ma belle !,3.0,3.0,5.0,2.375,1.984375,4.0,1.0,2.0,10.0,2.375
57,Petit resto bio mdr dans une rue trop tranquille au frais :),4.0,4.0,6.0,2.25,2.8541666666666665,12.0,0.0,1.0,13.0,Petit resto biologique mort de rire une rue trop tranquille au frais :),5.0,5.0,4.0,1.7692307692307692,1.1005917159763314,13.0,0.0,1.0,14.0,Petit resto biologique mort de rire dans une rue trop tranquille au frais :),5.0,5.0,5.0,1.8571428571428572,1.4081632653061222,14.0,0.0,1.0,15.0,3.480769230769231
58,A 19h on est au bar pour promouvoir la soirée aupres des comités d'entreprise ! Donc pas trop dispo ce soir ! Cependant si y'en a qui veulent aider au bar (max 2 persS et qui n'ont pas de soucis de bus c'est sans pb ! Fais passer le mess,9.0,5.0,29.0,3.2363636363636363,24.65322314049586,13.75,111.1875,4.0,59.0,À 19h on est au bar pour promouvoir la soirée auprès des comités d'entreprise ! Donc pas trop disponible ce soir ! Cependant s'il y en a qui veulent aider au bar (max 2 personnes) et qui n'ont pas de soucis de bus c'est sans problème ! Fais passer le message,8.0,4.75,31.0,3.456140350877193,27.791935980301634,14.25,128.1875,4.0,61.0,À 19h on est au bar pour promouvoir la soirée auprès des comités d'entreprise ! Donc pas trop disponible ce soir ! Cependant s'il y en a qui veulent aider au bar (max 2 personnes) et qui n'ont pas de soucis de bus c'est sans problème ! Fais passer le message,8.0,4.75,31.0,3.456140350877193,27.791935980301634,14.25,128.1875,4.0,61.0,3.2197767145135567
59,"Je pense pas pvoir je suis en cours puis direct a <LIE_8> 'jenchaine tt, d'ou mon sommeil prolonge",7.0,7.0,8.0,2.217391304347826,4.083175803402647,23.0,0.0,1.0,24.0,"Je pense pas pouvoir, je suis en cours puis direct à <LIE_8> j’enchaîne tout, d'où mon sommeil prolongé",7.0,7.0,9.0,2.16,3.7344,25.0,0.0,1.0,26.0,"Je pense pas pouvoir, je suis en cours puis direct à <LIE_8> j’enchaîne tout, d'où mon sommeil prolongé",7.0,7.0,9.0,2.16,3.7344,25.0,0.0,1.0,26.0,1.057391304347826
60,"No pb ! Je peux vs mailer, en attendant",4.0,3.5,3.0,1.5,0.5,4.0,4.0,2.0,10.0,"No problème ! Je peux vous envoyer un courriel, en attendant",4.0,3.0,5.0,1.8,1.3600000000000003,5.0,9.0,2.0,12.0,"No problème ! Je peux vous mailer, en attendant",4.0,3.0,3.0,1.625,0.484375,4.0,4.0,2.0,10.0,2.3
61,Et lundi ?,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,Et lundi ?,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,Et lundi ?,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0
62,"Hello ! La rentrée est bien passée j'ai que 3 cours lol... Donc je cherche un boulot/<MAR_5> pr passer le temps remplir les poches ! Marie ça va mieux, il a été pris a l'Esma pr faire de l'animation 2D/3D ciné/animation (dessin anime etc.) donc il fait un BTS en trois ans je crois bref c'est une bonne nouvelle Parce que la theSe ne mène a rien, et je pense que des tensions venaient de la aussi... Et puis ils devaient faire Manaa (je crois ça s'appelle comme ça) mais la directrice a vu ses travaux et le fait rentrer en première année directos. Er toi, comment va?? Tu as trouvé une entreprise qui te prend pas en stage mais en vrai alternance? Quelle genre d'entreprise? Et ac Jean vs avez pu vous voir récemment? Punaise de distance... Bon j'espère qu'on se verra bientôt quand même :-) gros bisous !",8.0,4.7272727272727275,35.0,3.4148936170212765,20.902331371661383,17.09090909090909,331.1735537190082,11.0,199.0,"Hello ! La rentrée est bien passée j'ai que 3 cours lol… Donc je cherche un boulot/<MAR_5> pour passer le temps remplir les poches ! Marie ça va mieux, il a été pris a l'Esma pour faire de l'animation 2D/3D ciné/animation (dessin anime etc.) donc il fait un BTS en trois ans je crois bref c'est une bonne nouvelle. Parce que la thèse ne mène à rien, et je pense que des tensions venaient de là aussi… Et puis ils devaient faire Manaa (je crois ça s'appelle comme ça) mais la directrice a vu ses travaux et le fait rentrer en première année directement. Et toi, comment ça va ? Tu as trouvé une entreprise qui te prend pas en stage mais en vraie alternance ? Quelle genre d'entreprise ? Et avec Jean vous avez pu vous voir récemment ? Punaise de distance… Bon j'espère qu'on se verra bientôt quand même :-) gros bisous !",7.0,4.583333333333333,46.0,3.3956043956043955,25.32701364569497,15.166666666666666,160.9722222222222,12.0,194.0,"Hello ! La rentrée est bien passée j'ai que 3 cours lol… Donc je cherche un boulot/<MAR_5> pour passer le temps remplir les poches ! Marie ça va mieux, il a été pris a l'Esma pour faire de l'animation 2D/3D ciné/animation (dessin animé etc.) donc il fait un BTS en trois ans je crois bref c'est une bonne nouvelle. Parce que la thèse ne mène à rien, et je pense que des tensions venaient de là aussi… Et puis ils devaient faire Manaa (je crois ça s'appelle comme ça) mais la directrice a vu ses travaux et le fait rentrer en première année directement. Et toi, comment ça va ?? Tu as trouvé une entreprise qui te prend pas en stage mais en vraie alternance ? Quel genre d'entreprise ? Et avec Jean vous avez pu vous voir récemment ? Punaise de distance… Bon j'espère qu'on se verra bientôt quand même :-) gros bisous !",7.0,4.583333333333333,46.0,3.4043715846994536,25.38839618979366,15.25,159.52083333333334,12.0,195.0,13.01928922141688
63,Tu m'appelles pas? T'as eu mon texto? Tu finis à quelle heure? Je reprends a 16h45 :-) bisous,3.0,2.75,6.0,2.0869565217391304,1.6446124763705106,5.75,0.6875,4.0,27.0,Tu m'appelles pas ? Tu as eu mon texto ? Tu finis à quelle heure ?  Je reprends à 16h45 :-) bisous,3.0,2.75,4.0,1.8636363636363635,0.9359504132231407,5.5,0.75,4.0,26.0,Tu m'appelles pas ? Tu as eu mon texto ? Tu finis à quelle heure ?  Je reprends à 16h45 :-) bisous,3.0,2.75,4.0,1.8636363636363635,0.9359504132231407,5.5,0.75,4.0,26.0,2.2233201581027666
64,C'est pas grave pour les schoumi-Gateau une autre fois ^^ a toute. J'ai pas envie d'y aller lol. Il fallait rien faire?,4.0,3.6666666666666665,13.0,2.903225806451613,7.8938605619146704,10.333333333333334,28.222222222222225,3.0,34.0,C'est pas grave pour les schoumi-Gâteaux une autre fois ^^ à toute. J'ai pas envie d'y aller lol. Il fallait rien faire ?,4.0,3.6666666666666665,13.0,3.0,8.0,10.333333333333334,28.222222222222225,3.0,34.0,C'est pas grave pour les schoumi-Gâteaux une autre fois ^^ à toute. J'ai pas envie d'y aller lol. Il fallait rien faire ?,4.0,3.6666666666666665,13.0,3.0,8.0,10.333333333333334,28.222222222222225,3.0,34.0,0.09677419354838701
65,Ok keep cool pr l'entreprise et tiens moi au jus quand tu l'as trouvée ^^ et bon séjour toulousain :P bisous ;-),5.0,5.0,18.0,3.6551724137931036,14.156956004756243,29.0,0.0,1.0,30.0,O.K. keep cool pour l'entreprise et tiens-moi au jus quand tu l'as trouvé ^^ et bon séjour toulousain :P bisous ;-),5.0,4.0,19.0,3.71875,15.3271484375,16.0,169.0,2.0,34.0,O.K. keep cool pour l'entreprise et tiens-moi au jus quand tu l'as trouvée ^^ et bon séjour toulousain :P bisous ;-),5.0,4.0,19.0,3.71875,15.3271484375,16.0,169.0,2.0,34.0,2.0635775862068964
66,Punaise. Me souviens plus :-(,3.0,2.5,3.0,1.3333333333333333,0.5555555555555556,3.0,4.0,2.0,8.0,Punaise. Me souviens plus :-(,3.0,2.5,3.0,1.3333333333333333,0.5555555555555556,3.0,4.0,2.0,8.0,Punaise. Me souviens plus :-(,3.0,2.5,3.0,1.3333333333333333,0.5555555555555556,3.0,4.0,2.0,8.0,0.0
67,Nn j'ai cours ka 15h15,3.0,3.0,3.0,1.6666666666666667,0.5555555555555557,6.0,0.0,1.0,7.0,Non j'ai cours qu'à 15h15,4.0,4.0,4.0,1.875,1.109375,8.0,0.0,1.0,9.0,Non j'ai cours qu'à 15h15,4.0,4.0,4.0,1.875,1.109375,8.0,0.0,1.0,9.0,2.208333333333333
68,De rien ^^ c'est vrai que c'était tard hier jetais crevé aussi. Bisous ;-),4.0,3.5,10.0,2.9,6.69,10.0,49.0,2.0,22.0,De rien ^^ c'est vrai que c'était tard hier j'étais crevé aussi. Bisous ;-),3.0,3.0,12.0,3.090909090909091,8.537190082644628,11.0,64.0,2.0,24.0,De rien ^^ c'est vrai que c'était tard hier j'étais crevé aussi. Bisous ;-),3.0,3.0,12.0,3.090909090909091,8.537190082644628,11.0,64.0,2.0,24.0,3.190909090909091
69,Ca marche !,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,Ça marche !,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,Ça marche !,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0
70,Pour les inscriptions on passe au Secretariat ou on attend...?,4.0,4.0,5.0,1.9230769230769231,1.455621301775148,13.0,0.0,1.0,14.0,Pour les inscriptions on passe au secrétariat ou on attend… ?,4.0,2.5,6.0,2.1,2.09,5.0,25.0,2.0,12.0,Pour les inscriptions on passe au secrétariat ou on attend… ?,4.0,2.5,6.0,2.1,2.09,5.0,25.0,2.0,12.0,2.176923076923077
71,"Tkt tu ne me deranges pas ! Je sais pas du tout, je suis en robe mais bon j'met jamais de pantalon :/ jean tshirt assez joli ca le fait je pense ! C:est pas un pyjama hahaha",8.0,4.333333333333333,28.0,2.926829268292683,19.677572873289712,13.666666666666666,117.55555555555556,3.0,44.0,"T'inquiète tu ne me déranges pas ! Je sais pas du tout, je suis en robe mais bon je mets jamais de pantalon :/ jean t-shirt assez joli ça le fait je pense ! C'est pas un pyjama ha ha ha",8.0,5.0,29.0,2.9565217391304346,19.998109640831757,15.333333333333334,107.55555555555554,3.0,49.0,"T'inquiète tu ne me déranges pas ! Je sais pas du tout, je suis en robe mais bon je mets jamais de pantalon :/ jean t-shirt assez joli ça le fait je pense ! C'est pas un pyjama ha ha ha",8.0,5.0,29.0,2.9565217391304346,19.998109640831757,15.333333333333334,107.55555555555554,3.0,49.0,1.0296924708377517
72,Alala..,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,Alala…,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Ah lalala…,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,1.5
73,Cc ma chérie ça va ? Dis moi kes ki c passe avc le taf ? Un pblm ? Gros bisous <3,5.0,3.25,9.0,2.0,3.473684210526316,4.75,7.1875,4.0,23.0,Coucou ma chérie ça va ? Dis-moi qu'est ce qui se passe avec le travail ? Un problème ? Gros bisous <3,6.0,3.5,13.0,2.260869565217391,6.018903591682422,5.75,18.6875,4.0,27.0,Coucou ma chérie ça va ? Dis-moi qu'est ce qui se passe avec le travail ? Un problème ? Gros bisous <3,6.0,3.5,13.0,2.260869565217391,6.018903591682422,5.75,18.6875,4.0,27.0,5.260869565217391
74,Ya ma trousse de maquillage chez toi ?,4.0,4.0,7.0,2.857142857142857,5.5510204081632635,7.0,0.0,1.0,8.0,Il y a ma trousse de maquillage chez toi ?,4.0,4.0,7.0,2.5555555555555554,4.691358024691358,9.0,0.0,1.0,10.0,Il y a ma trousse de maquillage chez toi ?,4.0,4.0,7.0,2.5555555555555554,4.691358024691358,9.0,0.0,1.0,10.0,0.30158730158730185
75,Sophie est pas la ! Jean non plus ! Tanpis ! Lol J'irai aux journée du patrimoine ! Jean m'a dit que tu venais cette semaine peut etre ! Bisous ! !,4.0,2.5714285714285716,8.0,2.3448275862068964,2.8466111771700358,4.142857142857143,16.408163265306122,7.0,36.0,Sophie est pas là ! Jean non plus ! Tant pis ! Lol J'irai aux journées du patrimoine ! Jean m'a dit que tu venais cette semaine peut-être ! Bisous ! !,4.0,2.5714285714285716,9.0,2.4516129032258065,4.054110301768991,4.428571428571429,17.959183673469386,7.0,38.0,Sophie est pas là ! Jean non plus ! Tant pis ! Lol J'irai aux journées du patrimoine ! Jean m'a dit que tu venais cette semaine peut-être ! Bisous ! !,4.0,2.5714285714285716,9.0,2.4516129032258065,4.054110301768991,4.428571428571429,17.959183673469386,7.0,38.0,1.1067853170189101
76,<3 savvva alors<3,3.0,3.0,2.0,1.4,0.24,5.0,0.0,1.0,6.0,<3 ça va alors <3,3.0,3.0,3.0,1.5,0.5833333333333334,6.0,0.0,1.0,7.0,<3 ça va alors <3,3.0,3.0,3.0,1.5,0.5833333333333334,6.0,0.0,1.0,7.0,1.1
77,17h 3o je viens de te chercher?,3.0,3.0,4.0,2.142857142857143,1.2653061224489797,7.0,0.0,1.0,8.0,17h30 je viens de te chercher ?,3.0,3.0,4.0,2.1666666666666665,1.1388888888888888,6.0,0.0,1.0,7.0,17h30 je viens de te chercher ?,3.0,3.0,4.0,2.1666666666666665,1.1388888888888888,6.0,0.0,1.0,7.0,0.023809523809523725
78,ok cool =),4.0,4.0,1.0,1.0,0.0,3.0,0.0,1.0,4.0,O.K. cool =),3.0,3.0,3.0,1.6,0.64,2.5,0.25,2.0,7.0,O.K. cool =),3.0,3.0,3.0,1.6,0.64,2.5,0.25,2.0,7.0,4.6
79,"Coucou mon <SUR_4> !
J'espere que tu vas bien et que j'te derange pas.
C'etait juste pour te prevenir que ma maman etait v'nu posee mon cachet dans ta voiture, comme ils avaient des trucs a faire et que je savais pas si tu irais ou pas.
Voilà!
Tu m'tiens au courant de quand vous venez!

Biiisoux <3",9.0,4.166666666666667,36.0,3.057142857142857,20.968163265306117,11.666666666666666,158.88888888888894,6.0,76.0,"Coucou mon <SUR_4> !
J'espère que tu vas bien et que je te dérange pas.
C'était juste pour te prévenir que ma maman était venue poser mon cachet dans ta voiture, comme ils avaient des trucs à faire et que je savais pas si tu irais ou pas.
Voilà !
Tu me tiens au courant de quand vous venez !

Bisous <3",8.0,4.0,34.0,3.015151515151515,19.439164370982553,11.0,141.66666666666666,6.0,72.0,"Coucou mon <SUR_4> !
J'espère que tu vas bien et que je te dérange pas.
C'était juste pour te prévenir que ma maman était venue poser mon cachet dans ta voiture, comme ils avaient des trucs à faire et que je savais pas si tu irais ou pas.
Voilà !
Tu me tiens au courant de quand vous venez !

Bisous <3",8.0,4.0,34.0,3.015151515151515,19.439164370982553,11.0,141.66666666666666,6.0,72.0,3.041991341991342
80,Non je viens de voir l'heure qu'il etait et j'y serai pas moi je suis pas prêt encore j'aurai pas le temps. Si jamais tu peux y aller? Sinon jai envoyé un mail mais ac tous les mails qu'elle doit avoir en rentrée... Ça me fait peur j'espère que c'est pas que sur cette semaine... Ils Me gonflent :-( bisous,8.0,5.4,28.0,2.6835443037974684,12.140362121454894,15.8,81.76,5.0,84.0,Non je viens de voir l'heure qu'il était et j'y serai pas moi je suis pas prêt encore j'aurai pas le temps. Si jamais tu peux y aller ?  Sinon j'ai envoyé un mail mais avec tous les mails qu'elle doit avoir en rentrée… Ça me fait peur j'espère que c'est pas que sur cette semaine… Ils me gonflent :-( bisous,7.0,5.2,28.0,2.9740259740259742,15.453870804520148,15.4,80.64,5.0,82.0,Non je viens de voir l'heure qu'il était et j'y serai pas moi je suis pas prêt encore j'aurai pas le temps. Si jamais tu peux y aller ?  Sinon j'ai envoyé un mail mais avec tous les mails qu'elle doit avoir en rentrée… Ça me fait peur j'espère que c'est pas que sur cette semaine… Ils me gonflent :-( bisous,7.0,5.2,28.0,2.9740259740259742,15.453870804520148,15.4,80.64,5.0,82.0,1.2904816702285058
